coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i23:r6,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system failures, process gaps, and technical issues rather than individual fault."
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i23:r6,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,B,left,1.0,"Output B feels more like a real engineering postmortem due to its use of specific severity levels (Sev-2), the '5 Whys' method for root cause analysis, and more detailed, technical action items like 'Enhance staging environment to allow simulation of DST transitions.' The level of detail and structured analysis in B gives it a more authentic feel."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts effectively highlight the problem of community college algebra as a bottleneck, the diverse challenges faced by students, and the limitations of traditional support systems. They are equally strong in this dimension."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"Output A provides a more detailed and concrete description of the adaptive tutoring system's features, including diagnostic assessment across specific topics (arithmetic fluency, equation solving, functions, graphing, word-problem translation), individualized learning pathways, specific types of feedback (step-by-step hints, worked examples, error-specific feedback), and the continuous updating of student models. Output B is slightly more general in its description of features."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"Output A outlines a more comprehensive and rigorous evaluation plan. It explicitly mentions an initial usability and pilot phase, random assignment 'where feasible,' a clearer distinction between primary and secondary outcomes, and a more detailed list of outcomes (course performance, unit exam scores, homework completion, algebra skill mastery, persistence, pass rates, engagement, usage patterns, self-reported confidence, help-seeking). It also includes examining differential effects for specific student groups and fidelity metrics. Output B's evaluation plan is good but less detailed in its outcome measures and specific phases."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"Output A provides more specific details regarding feasibility, such as leveraging existing algebra course structures, modular design for rapid content development, and collaboration with faculty and student support staff to fit institutional workflows. It also explicitly mentions a 'pilot-to-scale approach' to reduce risk. Output B mentions pilot prototypes and modular components but is less detailed on the implementation strategy."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"Output A identifies more realistic risks and provides more credible and specific mitigation plans. For instance, it addresses student engagement with 'motivational prompts, brief learning goals, instructor recommendations, and progress indicators.' It also details how content misalignment will be managed (faculty review, adjustments) and technical issues (responsive design, compatibility testing, accessibility standards). It even addresses the constraint of random assignment with quasi-experimental methods. Output B's risks and mitigations are good but slightly less detailed and comprehensive."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"Output A provides a slightly more concrete and credible set of expected impacts. While both mention improved mastery and completion rates, A also highlights 'stronger course performance' and 'higher completion rates' and then broadens the impact to a 'scalable, evidence-based model for personalized tutoring' adaptable to other foundational courses, which is a more tangible and credible broader impact than B's 'higher-wage pathways' which is a step further removed."
amount:modgrid_grant_amount:gpt-5.4-mini-or:grant_proposal_abstract:i4:r1,amount,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,Output A demonstrates a slightly better fit with the community college context by explicitly mentioning the design to integrate with 'existing learning management systems' and be 'usable on low-cost devices and mobile platforms.' It also emphasizes collaboration with 'faculty and student support staff to ensure that the platform fits institutional workflows and respects instructor autonomy.' Output B mentions accessibility on low-cost devices and LMS integration but is less explicit about fitting institutional workflows and respecting instructor autonomy.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i27:r5,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,B,right,-1.0,"Output B's phrasing 'sharing session' is slightly more natural than 'sharing event' in this context. Also, 'Towns with Character' for '镇有风情' is more idiomatic than 'Charming Towns'."
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i27:r5,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,terminology_precision,Which translation uses more domain-appropriate terminology?,B,right,-1.0,"Output B uses 'Characteristic Town' which is a more precise translation for '风情小镇' in the context of tourism promotion in China, compared to 'Charming Towns' in Output A. Additionally, 'sharing session' is slightly more precise than 'sharing event'."
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i27:r5,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs correctly identify and translate all named entities.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i27:r5,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,Both outputs correctly preserve the year '2017'.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i27:r5,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both outputs accurately translate the source text without significant additions or omissions.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i27:r5,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",B,right,-1.0,"Output B's placement of 'themed 'Poetic and Picturesque Zhejiang, Towns with Character'' flows more smoothly and clearly indicates the theme of the promotion season. Output A's 'Poetic Zhejiang, Charming Towns' feels a bit disconnected from the main phrase."
amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i26:r4,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,amount_high,amount_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are equally fluent and idiomatic.
amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i26:r4,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,amount_high,amount_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both translations use appropriate terminology.
amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i26:r4,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,amount_high,amount_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both translations correctly render all named entities.
amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i26:r4,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,amount_high,amount_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,There are no numbers or factual details that differ between the outputs.
