coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility_high_vs_framed_empty:mimo-v25-pro-or:essay:iChildhood-vaccination-should-be-required-for-public-school-enrollment:r7:modgrid_essay_highlow:mimo-v25-pro-or:essay:iChildhood vaccination should be required for public school enrollment:r7::a:modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iChildhood vaccination should be required for public school enrollment:r7::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,framed_empty,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,left,1.0,"Output A has slightly better paragraph transitions and a stronger concluding paragraph that synthesizes the arguments and reinforces the social contract aspect. Output B's flow is good, but A feels a bit more polished."
utility_high_vs_framed_empty:mimo-v25-pro-or:essay:iChildhood-vaccination-should-be-required-for-public-school-enrollment:r7:modgrid_essay_highlow:mimo-v25-pro-or:essay:iChildhood vaccination should be required for public school enrollment:r7::a:modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iChildhood vaccination should be required for public school enrollment:r7::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,framed_empty,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,Both essays maintain a high level of plausibility and avoid exaggerated or unsupported claims. Their arguments are well-reasoned and grounded in public health principles.
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",B,right,-1.0,"Output B provides a more detailed and nuanced explanation of the problem, specifically highlighting the unique barriers faced by older refugees (age-related learning differences, prior limited exposure, trauma-related stress) and the inadequacy of standard digital literacy programs for this demographic. It also explicitly mentions the consequence of being 'permanently locked out of the digital society'."
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,right,-1.0,"Output B offers a more concrete and innovative approach. It details a 'co-design phase' with stakeholders, mentions 'trauma-informed' design, and introduces a 'train-the-trainer' model involving bilingual community navigators and younger family members. It also highlights the integration of 'socio-emotional learning' within modules, which is a specific and unique aspect of its intervention."
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,right,-1.0,"Output B describes a stronger evaluation plan. It explicitly mentions a 'quasi-experimental design' with a 'control group' and specifies the number of participants (n=150). It also lists more specific primary and secondary outcomes, such as 'improved scores on validated social isolation scales' and 'reduced caregiver burden', indicating a more robust and measurable evaluation strategy."
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,right,-1.0,"Output B provides more credible evidence of feasibility by detailing a 'strong consortium of partners' including a 'major university,' a 'national resettlement agency,' and a 'technology non-profit.' It also mentions 'participant stipends to offset opportunity costs,' which is a practical consideration for implementation."
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,right,-1.0,"Output B identifies more realistic and specific risks, such as 'distrust or logistical barriers' and 'technological obsolescence.' Crucially, it also identifies a unique risk of 'exacerbating family strain' and explicitly states how its socio-emotional component is designed to prevent this, demonstrating a more thoughtful risk assessment."
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,right,-1.0,"Output B outlines more concrete and credible expected impacts. Beyond individual benefits, it mentions producing a 'validated, open-access curriculum toolkit for national dissemination' and generating 'evidence for policy advocacy,' indicating a broader and more systemic impact. It also frames the impact in terms of 'unlocking their potential as contributors' and fostering a 'more cohesive and inclusive society'."
utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:idigital-literacy-curricula-for-older-refugees:r1:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i18:r1::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,B,right,-1.0,"Output B demonstrates a better fit with the affected community by explicitly mentioning a 'co-design phase' with older refugees and resettlement agencies, a 'trauma-informed' approach, and the use of 'bilingual community navigators and younger family members' for delivery. It also addresses the specific needs of older adults through 'socio-emotional learning' to manage digital overwhelm."
utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i130-30:r1:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i23:r1::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i23:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,translation,Translation,utility_high,framed_empty,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are equally fluent and idiomatic in English.
utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i130-30:r1:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i23:r1::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i23:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,translation,Translation,utility_high,framed_empty,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both translations use appropriate medical terminology.
utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i130-30:r1:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i23:r1::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i23:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,translation,Translation,utility_high,framed_empty,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both translations correctly identify 'Americans' and 'Britons'/'people in the UK'.
utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i130-30:r1:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i23:r1::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i23:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,translation,Translation,utility_high,framed_empty,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both translations accurately preserve the numbers 1.3 million and 300,000."
utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i130-30:r1:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i23:r1::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i23:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,translation,Translation,utility_high,framed_empty,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither output has unsupported additions or omissions of source meaning.
utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i130-30:r1:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i23:r1::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i23:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,translation,Translation,utility_high,framed_empty,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both translations maintain clear sentence structure and present the information clearly.
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:i2-10-2016-2014-2025:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i18:r0::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i18:r0::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,A,left,1.0,"Output A's phrasing 'According to the Changzhou Municipal Agricultural Commission' is more natural than Output B's 'Reporters learned from the Changzhou Municipal Agricultural Committee yesterday'. Also, 'designation as a National Forest City' in A is more idiomatic than 'building itself into a National Forest City' in B."
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:i2-10-2016-2014-2025:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i18:r0::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i18:r0::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both outputs use appropriate terminology for the context.
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:i2-10-2016-2014-2025:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i18:r0::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i18:r0::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs correctly translate and preserve the named entities.
